"# Per-item WritingBench response lengths, re-tokenized with each model's own tokenizer (rescued responses predate native gen_toks capture). subset: A = base 50 queries, B/C = the _sB/_sC subset files (offsets 50/100). index = WritingBench query index, the join key to scores/*.jsonl. Producer: analysis/writingbench/wb_lengths.py"
record,arm,subset,index,gen_toks
qwen35_ce_online_fullpool_full_rho0,R32,C,219,447
qwen35_ce_online_fullpool_full_rho0,R32,C,220,1583
qwen35_ce_online_fullpool_full_rho0,R32,C,223,2323
qwen35_ce_online_fullpool_full_rho0,R32,C,224,2213
qwen35_ce_online_fullpool_full_rho0,R32,C,227,2420
qwen35_ce_online_fullpool_full_rho0,R32,C,229,1467
qwen35_ce_online_fullpool_full_rho0,R32,C,231,2488
qwen35_ce_online_fullpool_full_rho0,R32,C,232,2109
qwen35_ce_online_fullpool_full_rho0,R32,C,233,2088
qwen35_ce_online_fullpool_full_rho0,R32,C,236,2762
qwen35_ce_online_fullpool_full_rho0,R32,C,240,960
qwen35_ce_online_fullpool_full_rho0,R32,C,242,2322
qwen35_ce_online_fullpool_full_rho0,R32,C,243,1023
qwen35_ce_online_fullpool_full_rho0,R8,A,2,2052
qwen35_ce_online_fullpool_full_rho0,R8,A,3,2541
qwen35_ce_online_fullpool_full_rho0,R8,A,4,1959
qwen35_ce_online_fullpool_full_rho0,R8,A,5,1713
qwen35_ce_online_fullpool_full_rho0,R8,A,6,1759
qwen35_ce_online_fullpool_full_rho0,R8,A,7,489
qwen35_ce_online_fullpool_full_rho0,R8,A,8,337
qwen35_ce_online_fullpool_full_rho0,R8,A,10,316
qwen35_ce_online_fullpool_full_rho0,R8,A,11,416
qwen35_ce_online_fullpool_full_rho0,R8,A,12,743
qwen35_ce_online_fullpool_full_rho0,R8,A,13,1508
qwen35_ce_online_fullpool_full_rho0,R8,A,14,2812
qwen35_ce_online_fullpool_full_rho0,R8,A,15,829
qwen35_ce_online_fullpool_full_rho0,R8,A,16,1715
qwen35_ce_online_fullpool_full_rho0,R8,A,17,960
qwen35_ce_online_fullpool_full_rho0,R8,A,18,837
qwen35_ce_online_fullpool_full_rho0,R8,A,19,2530
qwen35_ce_online_fullpool_full_rho0,R8,A,20,448
qwen35_ce_online_fullpool_full_rho0,R8,A,22,2489
qwen35_ce_online_fullpool_full_rho0,R8,A,23,2430
qwen35_ce_online_fullpool_full_rho0,R8,A,24,4096
qwen35_ce_online_fullpool_full_rho0,R8,A,26,1727
qwen35_ce_online_fullpool_full_rho0,R8,A,27,4096
qwen35_ce_online_fullpool_full_rho0,R8,A,29,1840
qwen35_ce_online_fullpool_full_rho0,R8,A,30,723
qwen35_ce_online_fullpool_full_rho0,R8,A,31,2205
qwen35_ce_online_fullpool_full_rho0,R8,A,33,2980
qwen35_ce_online_fullpool_full_rho0,R8,A,34,650
qwen35_ce_online_fullpool_full_rho0,R8,A,36,2861
qwen35_ce_online_fullpool_full_rho0,R8,A,38,3910
qwen35_ce_online_fullpool_full_rho0,R8,A,39,1633
qwen35_ce_online_fullpool_full_rho0,R8,A,40,4096
qwen35_ce_online_fullpool_full_rho0,R8,A,41,4096
qwen35_ce_online_fullpool_full_rho0,R8,A,43,4096
qwen35_ce_online_fullpool_full_rho0,R8,A,46,2996
qwen35_ce_online_fullpool_full_rho0,R8,A,47,2532
qwen35_ce_online_fullpool_full_rho0,R8,A,48,1886
qwen35_ce_online_fullpool_full_rho0,R8,A,49,2646
qwen35_ce_online_fullpool_full_rho0,R8,A,51,1538
qwen35_ce_online_fullpool_full_rho0,R8,A,54,3494
qwen35_ce_online_fullpool_full_rho0,R8,A,55,1791
qwen35_ce_online_fullpool_full_rho0,R8,A,56,1656
qwen35_ce_online_fullpool_full_rho0,R8,A,57,1477
qwen35_ce_online_fullpool_full_rho0,R8,A,58,4096
qwen35_ce_online_fullpool_full_rho0,R8,A,60,1609
qwen35_ce_online_fullpool_full_rho0,R8,A,61,1557
qwen35_ce_online_fullpool_full_rho0,R8,A,62,3455
qwen35_ce_online_fullpool_full_rho0,R8,A,63,1464
qwen35_ce_online_fullpool_full_rho0,R8,A,64,1519
qwen35_ce_online_fullpool_full_rho0,R8,A,65,2213
qwen35_ce_online_fullpool_full_rho0,R8,B,66,2100
qwen35_ce_online_fullpool_full_rho0,R8,B,69,2382
qwen35_ce_online_fullpool_full_rho0,R8,B,70,2092
qwen35_ce_online_fullpool_full_rho0,R8,B,71,4096
qwen35_ce_online_fullpool_full_rho0,R8,B,72,1622
qwen35_ce_online_fullpool_full_rho0,R8,B,77,2040
qwen35_ce_online_fullpool_full_rho0,R8,B,81,2117
qwen35_ce_online_fullpool_full_rho0,R8,B,82,2282
qwen35_ce_online_fullpool_full_rho0,R8,B,88,2817
qwen35_ce_online_fullpool_full_rho0,R8,B,89,4096
qwen35_ce_online_fullpool_full_rho0,R8,B,91,4096
qwen35_ce_online_fullpool_full_rho0,R8,B,92,1519
qwen35_ce_online_fullpool_full_rho0,R8,B,94,1633
qwen35_ce_online_fullpool_full_rho0,R8,B,95,2439
qwen35_ce_online_fullpool_full_rho0,R8,B,99,2890
qwen35_ce_online_fullpool_full_rho0,R8,B,102,1700
qwen35_ce_online_fullpool_full_rho0,R8,B,103,3442
qwen35_ce_online_fullpool_full_rho0,R8,B,104,4096
qwen35_ce_online_fullpool_full_rho0,R8,B,106,1475
qwen35_ce_online_fullpool_full_rho0,R8,B,108,3637
qwen35_ce_online_fullpool_full_rho0,R8,B,111,838
qwen35_ce_online_fullpool_full_rho0,R8,B,113,2027
qwen35_ce_online_fullpool_full_rho0,R8,B,114,2379
qwen35_ce_online_fullpool_full_rho0,R8,B,119,1694
qwen35_ce_online_fullpool_full_rho0,R8,B,120,1617
qwen35_ce_online_fullpool_full_rho0,R8,B,123,1339
qwen35_ce_online_fullpool_full_rho0,R8,B,125,2389
qwen35_ce_online_fullpool_full_rho0,R8,B,127,1873
qwen35_ce_online_fullpool_full_rho0,R8,B,128,2195
qwen35_ce_online_fullpool_full_rho0,R8,B,130,1205
qwen35_ce_online_fullpool_full_rho0,R8,B,132,2925
qwen35_ce_online_fullpool_full_rho0,R8,B,134,2013
qwen35_ce_online_fullpool_full_rho0,R8,B,135,1573
qwen35_ce_online_fullpool_full_rho0,R8,B,136,1006
qwen35_ce_online_fullpool_full_rho0,R8,B,138,1726
qwen35_ce_online_fullpool_full_rho0,R8,B,139,3691
qwen35_ce_online_fullpool_full_rho0,R8,B,140,1206
qwen35_ce_online_fullpool_full_rho0,R8,B,141,2033
qwen35_ce_online_fullpool_full_rho0,R8,B,142,2309
qwen35_ce_online_fullpool_full_rho0,R8,B,144,2041
qwen35_ce_online_fullpool_full_rho0,R8,B,145,1552
qwen35_ce_online_fullpool_full_rho0,R8,B,146,1273
qwen35_ce_online_fullpool_full_rho0,R8,B,147,1847
qwen35_ce_online_fullpool_full_rho0,R8,B,148,2003
qwen35_ce_online_fullpool_full_rho0,R8,B,151,1810
qwen35_ce_online_fullpool_full_rho0,R8,B,154,1198
qwen35_ce_online_fullpool_full_rho0,R8,B,156,2294
qwen35_ce_online_fullpool_full_rho0,R8,B,157,1993
qwen35_ce_online_fullpool_full_rho0,R8,B,159,2193
qwen35_ce_online_fullpool_full_rho0,R8,B,160,2127
qwen35_ce_online_fullpool_full_rho0,R8,C,162,1173
qwen35_ce_online_fullpool_full_rho0,R8,C,163,1278
qwen35_ce_online_fullpool_full_rho0,R8,C,164,1687
qwen35_ce_online_fullpool_full_rho0,R8,C,165,2317
qwen35_ce_online_fullpool_full_rho0,R8,C,166,1964
qwen35_ce_online_fullpool_full_rho0,R8,C,167,1984
qwen35_ce_online_fullpool_full_rho0,R8,C,168,885
qwen35_ce_online_fullpool_full_rho0,R8,C,170,1719
qwen35_ce_online_fullpool_full_rho0,R8,C,172,2672
qwen35_ce_online_fullpool_full_rho0,R8,C,173,2311
qwen35_ce_online_fullpool_full_rho0,R8,C,174,2161
qwen35_ce_online_fullpool_full_rho0,R8,C,176,4096
qwen35_ce_online_fullpool_full_rho0,R8,C,178,1965
qwen35_ce_online_fullpool_full_rho0,R8,C,179,4096
qwen35_ce_online_fullpool_full_rho0,R8,C,180,1907
qwen35_ce_online_fullpool_full_rho0,R8,C,182,1654
qwen35_ce_online_fullpool_full_rho0,R8,C,184,4096
qwen35_ce_online_fullpool_full_rho0,R8,C,186,1763
qwen35_ce_online_fullpool_full_rho0,R8,C,187,2000
qwen35_ce_online_fullpool_full_rho0,R8,C,188,2062
qwen35_ce_online_fullpool_full_rho0,R8,C,189,1444
qwen35_ce_online_fullpool_full_rho0,R8,C,192,4096
qwen35_ce_online_fullpool_full_rho0,R8,C,194,1097
qwen35_ce_online_fullpool_full_rho0,R8,C,195,3596
qwen35_ce_online_fullpool_full_rho0,R8,C,198,3146
qwen35_ce_online_fullpool_full_rho0,R8,C,199,2185
qwen35_ce_online_fullpool_full_rho0,R8,C,201,197
qwen35_ce_online_fullpool_full_rho0,R8,C,202,34
qwen35_ce_online_fullpool_full_rho0,R8,C,203,1643
qwen35_ce_online_fullpool_full_rho0,R8,C,204,1537
qwen35_ce_online_fullpool_full_rho0,R8,C,205,4096
qwen35_ce_online_fullpool_full_rho0,R8,C,206,2386
qwen35_ce_online_fullpool_full_rho0,R8,C,208,2011
qwen35_ce_online_fullpool_full_rho0,R8,C,209,1433
qwen35_ce_online_fullpool_full_rho0,R8,C,211,737
qwen35_ce_online_fullpool_full_rho0,R8,C,212,1435
qwen35_ce_online_fullpool_full_rho0,R8,C,213,2426
qwen35_ce_online_fullpool_full_rho0,R8,C,219,1927
qwen35_ce_online_fullpool_full_rho0,R8,C,220,1615
qwen35_ce_online_fullpool_full_rho0,R8,C,223,1927
qwen35_ce_online_fullpool_full_rho0,R8,C,224,2338
qwen35_ce_online_fullpool_full_rho0,R8,C,227,2056
qwen35_ce_online_fullpool_full_rho0,R8,C,229,1577
qwen35_ce_online_fullpool_full_rho0,R8,C,231,2900
qwen35_ce_online_fullpool_full_rho0,R8,C,232,2242
qwen35_ce_online_fullpool_full_rho0,R8,C,233,2083
qwen35_ce_online_fullpool_full_rho0,R8,C,236,2847
qwen35_ce_online_fullpool_full_rho0,R8,C,240,950
qwen35_ce_online_fullpool_full_rho0,R8,C,242,2460
qwen35_ce_online_fullpool_full_rho0,R8,C,243,1032
qwen35_ce_online_fullpool_full_rho0,free,A,2,2155
qwen35_ce_online_fullpool_full_rho0,free,A,3,2300
qwen35_ce_online_fullpool_full_rho0,free,A,4,1636
qwen35_ce_online_fullpool_full_rho0,free,A,5,1945
qwen35_ce_online_fullpool_full_rho0,free,A,6,1842
qwen35_ce_online_fullpool_full_rho0,free,A,7,529
qwen35_ce_online_fullpool_full_rho0,free,A,8,330
qwen35_ce_online_fullpool_full_rho0,free,A,10,273
qwen35_ce_online_fullpool_full_rho0,free,A,11,411
qwen35_ce_online_fullpool_full_rho0,free,A,12,565
qwen35_ce_online_fullpool_full_rho0,free,A,13,1699
qwen35_ce_online_fullpool_full_rho0,free,A,14,2793
qwen35_ce_online_fullpool_full_rho0,free,A,15,849
qwen35_ce_online_fullpool_full_rho0,free,A,16,2240
qwen35_ce_online_fullpool_full_rho0,free,A,17,892
qwen35_ce_online_fullpool_full_rho0,free,A,18,1202
qwen35_ce_online_fullpool_full_rho0,free,A,19,2817
qwen35_ce_online_fullpool_full_rho0,free,A,20,589
qwen35_ce_online_fullpool_full_rho0,free,A,22,2357
qwen35_ce_online_fullpool_full_rho0,free,A,23,1953
qwen35_ce_online_fullpool_full_rho0,free,A,24,4096
qwen35_ce_online_fullpool_full_rho0,free,A,26,1498
qwen35_ce_online_fullpool_full_rho0,free,A,27,4096
qwen35_ce_online_fullpool_full_rho0,free,A,29,1798
qwen35_ce_online_fullpool_full_rho0,free,A,30,1044
qwen35_ce_online_fullpool_full_rho0,free,A,31,2094
qwen35_ce_online_fullpool_full_rho0,free,A,33,2457
qwen35_ce_online_fullpool_full_rho0,free,A,34,639
qwen35_ce_online_fullpool_full_rho0,free,A,36,2742
qwen35_ce_online_fullpool_full_rho0,free,A,38,3757
qwen35_ce_online_fullpool_full_rho0,free,A,39,1828
qwen35_ce_online_fullpool_full_rho0,free,A,40,4096
qwen35_ce_online_fullpool_full_rho0,free,A,41,3752
qwen35_ce_online_fullpool_full_rho0,free,A,43,4096
qwen35_ce_online_fullpool_full_rho0,free,A,46,3023
qwen35_ce_online_fullpool_full_rho0,free,A,47,2544
qwen35_ce_online_fullpool_full_rho0,free,A,48,2227
qwen35_ce_online_fullpool_full_rho0,free,A,49,3138
qwen35_ce_online_fullpool_full_rho0,free,A,51,1572
qwen35_ce_online_fullpool_full_rho0,free,A,54,3632
qwen35_ce_online_fullpool_full_rho0,free,A,55,2243
qwen35_ce_online_fullpool_full_rho0,free,A,56,2020
qwen35_ce_online_fullpool_full_rho0,free,A,57,1567
qwen35_ce_online_fullpool_full_rho0,free,A,58,4096
qwen35_ce_online_fullpool_full_rho0,free,A,60,1945
qwen35_ce_online_fullpool_full_rho0,free,A,61,1279
qwen35_ce_online_fullpool_full_rho0,free,A,62,3421
qwen35_ce_online_fullpool_full_rho0,free,A,63,1646
qwen35_ce_online_fullpool_full_rho0,free,A,64,1773
qwen35_ce_online_fullpool_full_rho0,free,A,65,1809
qwen35_ce_online_fullpool_full_rho0,free,B,66,1922
qwen35_ce_online_fullpool_full_rho0,free,B,69,2776
qwen35_ce_online_fullpool_full_rho0,free,B,70,1674
qwen35_ce_online_fullpool_full_rho0,free,B,71,4096
qwen35_ce_online_fullpool_full_rho0,free,B,72,2021
qwen35_ce_online_fullpool_full_rho0,free,B,77,1996
qwen35_ce_online_fullpool_full_rho0,free,B,81,2320
qwen35_ce_online_fullpool_full_rho0,free,B,82,2347
qwen35_ce_online_fullpool_full_rho0,free,B,88,2889
qwen35_ce_online_fullpool_full_rho0,free,B,89,4096
qwen35_ce_online_fullpool_full_rho0,free,B,91,4096
qwen35_ce_online_fullpool_full_rho0,free,B,92,1699
qwen35_ce_online_fullpool_full_rho0,free,B,94,1600
qwen35_ce_online_fullpool_full_rho0,free,B,95,2439
qwen35_ce_online_fullpool_full_rho0,free,B,99,2961
qwen35_ce_online_fullpool_full_rho0,free,B,102,1997
qwen35_ce_online_fullpool_full_rho0,free,B,103,3337
qwen35_ce_online_fullpool_full_rho0,free,B,104,4096
qwen35_ce_online_fullpool_full_rho0,free,B,106,1794
qwen35_ce_online_fullpool_full_rho0,free,B,108,3637
qwen35_ce_online_fullpool_full_rho0,free,B,111,550
qwen35_ce_online_fullpool_full_rho0,free,B,113,2223
qwen35_ce_online_fullpool_full_rho0,free,B,114,2235
qwen35_ce_online_fullpool_full_rho0,free,B,119,1709
qwen35_ce_online_fullpool_full_rho0,free,B,120,1722
qwen35_ce_online_fullpool_full_rho0,free,B,123,1293
qwen35_ce_online_fullpool_full_rho0,free,B,125,2237
qwen35_ce_online_fullpool_full_rho0,free,B,127,1557
qwen35_ce_online_fullpool_full_rho0,free,B,128,1903
qwen35_ce_online_fullpool_full_rho0,free,B,130,1082
qwen35_ce_online_fullpool_full_rho0,free,B,132,3220
qwen35_ce_online_fullpool_full_rho0,free,B,134,1949
qwen35_ce_online_fullpool_full_rho0,free,B,135,1675
qwen35_ce_online_fullpool_full_rho0,free,B,136,1147
qwen35_ce_online_fullpool_full_rho0,free,B,138,1786
qwen35_ce_online_fullpool_full_rho0,free,B,139,3393
qwen35_ce_online_fullpool_full_rho0,free,B,140,1402
qwen35_ce_online_fullpool_full_rho0,free,B,141,2052
qwen35_ce_online_fullpool_full_rho0,free,B,142,2343
qwen35_ce_online_fullpool_full_rho0,free,B,144,2077
qwen35_ce_online_fullpool_full_rho0,free,B,145,1472
qwen35_ce_online_fullpool_full_rho0,free,B,146,1188
qwen35_ce_online_fullpool_full_rho0,free,B,147,1792
qwen35_ce_online_fullpool_full_rho0,free,B,148,2026
qwen35_ce_online_fullpool_full_rho0,free,B,151,1668
qwen35_ce_online_fullpool_full_rho0,free,B,154,1478
qwen35_ce_online_fullpool_full_rho0,free,B,156,2349
qwen35_ce_online_fullpool_full_rho0,free,B,157,1671
qwen35_ce_online_fullpool_full_rho0,free,B,159,2653
qwen35_ce_online_fullpool_full_rho0,free,B,160,2191
qwen35_ce_online_fullpool_full_rho0,free,C,162,960
qwen35_ce_online_fullpool_full_rho0,free,C,163,1045
qwen35_ce_online_fullpool_full_rho0,free,C,164,2151
qwen35_ce_online_fullpool_full_rho0,free,C,165,2058
qwen35_ce_online_fullpool_full_rho0,free,C,166,2502
qwen35_ce_online_fullpool_full_rho0,free,C,167,2129
qwen35_ce_online_fullpool_full_rho0,free,C,168,796
qwen35_ce_online_fullpool_full_rho0,free,C,170,1960
qwen35_ce_online_fullpool_full_rho0,free,C,172,2407
qwen35_ce_online_fullpool_full_rho0,free,C,173,2455
qwen35_ce_online_fullpool_full_rho0,free,C,174,2245
qwen35_ce_online_fullpool_full_rho0,free,C,176,4096
qwen35_ce_online_fullpool_full_rho0,free,C,178,1492
qwen35_ce_online_fullpool_full_rho0,free,C,179,4096
qwen35_ce_online_fullpool_full_rho0,free,C,180,2127
qwen35_ce_online_fullpool_full_rho0,free,C,182,1791
qwen35_ce_online_fullpool_full_rho0,free,C,184,4096
qwen35_ce_online_fullpool_full_rho0,free,C,186,1640
qwen35_ce_online_fullpool_full_rho0,free,C,187,2106
qwen35_ce_online_fullpool_full_rho0,free,C,188,1932
qwen35_ce_online_fullpool_full_rho0,free,C,189,1371
qwen35_ce_online_fullpool_full_rho0,free,C,192,2789
qwen35_ce_online_fullpool_full_rho0,free,C,194,985
qwen35_ce_online_fullpool_full_rho0,free,C,195,2476
qwen35_ce_online_fullpool_full_rho0,free,C,198,2836
qwen35_ce_online_fullpool_full_rho0,free,C,199,2454
qwen35_ce_online_fullpool_full_rho0,free,C,201,201
qwen35_ce_online_fullpool_full_rho0,free,C,202,31
qwen35_ce_online_fullpool_full_rho0,free,C,203,1695
qwen35_ce_online_fullpool_full_rho0,free,C,204,1395
qwen35_ce_online_fullpool_full_rho0,free,C,205,4096
qwen35_ce_online_fullpool_full_rho0,free,C,206,2342
qwen35_ce_online_fullpool_full_rho0,free,C,208,2229
qwen35_ce_online_fullpool_full_rho0,free,C,209,1486
qwen35_ce_online_fullpool_full_rho0,free,C,211,346
qwen35_ce_online_fullpool_full_rho0,free,C,212,1502
qwen35_ce_online_fullpool_full_rho0,free,C,213,2068
qwen35_ce_online_fullpool_full_rho0,free,C,219,399
qwen35_ce_online_fullpool_full_rho0,free,C,220,1831
qwen35_ce_online_fullpool_full_rho0,free,C,223,1871
qwen35_ce_online_fullpool_full_rho0,free,C,224,2312
qwen35_ce_online_fullpool_full_rho0,free,C,227,2487
qwen35_ce_online_fullpool_full_rho0,free,C,229,1680
qwen35_ce_online_fullpool_full_rho0,free,C,231,2305
qwen35_ce_online_fullpool_full_rho0,free,C,232,2259
qwen35_ce_online_fullpool_full_rho0,free,C,233,2392
qwen35_ce_online_fullpool_full_rho0,free,C,236,3365
qwen35_ce_online_fullpool_full_rho0,free,C,240,939
qwen35_ce_online_fullpool_full_rho0,free,C,242,2542
qwen35_ce_online_fullpool_full_rho0,free,C,243,946
qwen35_ce_online_think,R32,A,2,3762
qwen35_ce_online_think,R32,A,3,5202
qwen35_ce_online_think,R32,A,4,2776
qwen35_ce_online_think,R32,A,5,2752
qwen35_ce_online_think,R32,A,6,3074
qwen35_ce_online_think,R32,A,7,1675
qwen35_ce_online_think,R32,A,8,2707
qwen35_ce_online_think,R32,A,10,1791
qwen35_ce_online_think,R32,A,11,2147
qwen35_ce_online_think,R32,A,12,2848
qwen35_ce_online_think,R32,A,13,5471
qwen35_ce_online_think,R32,A,14,4255
qwen35_ce_online_think,R32,A,15,2133
qwen35_ce_online_think,R32,A,16,6313
qwen35_ce_online_think,R32,A,17,2148
qwen35_ce_online_think,R32,A,18,2352
qwen35_ce_online_think,R32,A,19,3308
qwen35_ce_online_think,R32,A,20,1951
qwen35_ce_online_think,R32,A,22,3808
qwen35_ce_online_think,R32,A,23,2949
qwen35_ce_online_think,R32,A,24,7914
qwen35_ce_online_think,R32,A,26,3094
qwen35_ce_online_think,R32,A,27,4718
qwen35_ce_online_think,R32,A,29,3492
qwen35_ce_online_think,R32,A,30,2100
qwen35_ce_online_think,R32,A,31,3810
qwen35_ce_online_think,R32,A,33,5252
qwen35_ce_online_think,R32,A,34,1955
qwen35_ce_online_think,R32,A,36,4666
qwen35_ce_online_think,R32,A,38,4745
qwen35_ce_online_think,R32,A,39,3282
qwen35_ce_online_think,R32,A,40,8192
qwen35_ce_online_think,R32,A,41,4713
qwen35_ce_online_think,R32,A,43,5698
qwen35_ce_online_think,R32,A,46,4528
qwen35_ce_online_think,R32,A,47,3407
qwen35_ce_online_think,R32,A,48,4260
qwen35_ce_online_think,R32,A,49,3574
qwen35_ce_online_think,R32,A,51,2957
qwen35_ce_online_think,R32,A,54,5015
qwen35_ce_online_think,R32,A,55,6448
qwen35_ce_online_think,R32,A,56,6213
qwen35_ce_online_think,R32,A,57,2677
qwen35_ce_online_think,R32,A,58,6289
qwen35_ce_online_think,R32,A,60,3737
qwen35_ce_online_think,R32,A,61,2485
qwen35_ce_online_think,R32,A,62,5317
qwen35_ce_online_think,R32,A,63,2788
qwen35_ce_online_think,R32,A,64,3284
qwen35_ce_online_think,R32,A,65,3183
qwen35_ce_online_think,R32,B,66,4887
qwen35_ce_online_think,R32,B,69,4890
qwen35_ce_online_think,R32,B,70,5228
qwen35_ce_online_think,R32,B,71,7789
qwen35_ce_online_think,R32,B,72,5111
qwen35_ce_online_think,R32,B,77,3463
qwen35_ce_online_think,R32,B,81,4197
qwen35_ce_online_think,R32,B,82,4779
qwen35_ce_online_think,R32,B,88,4049
qwen35_ce_online_think,R32,B,89,6651
qwen35_ce_online_think,R32,B,91,8192
qwen35_ce_online_think,R32,B,92,3013
qwen35_ce_online_think,R32,B,94,4084
qwen35_ce_online_think,R32,B,95,6537
qwen35_ce_online_think,R32,B,99,4780
qwen35_ce_online_think,R32,B,102,3628
qwen35_ce_online_think,R32,B,103,5243
qwen35_ce_online_think,R32,B,104,8192
qwen35_ce_online_think,R32,B,106,3203
qwen35_ce_online_think,R32,B,108,5472
qwen35_ce_online_think,R32,B,111,3027
qwen35_ce_online_think,R32,B,113,3106
qwen35_ce_online_think,R32,B,114,2949
qwen35_ce_online_think,R32,B,119,5178
qwen35_ce_online_think,R32,B,120,3549
qwen35_ce_online_think,R32,B,123,2496
qwen35_ce_online_think,R32,B,125,3340
qwen35_ce_online_think,R32,B,127,2931
qwen35_ce_online_think,R32,B,128,3767
qwen35_ce_online_think,R32,B,130,4612
qwen35_ce_online_think,R32,B,132,4079
qwen35_ce_online_think,R32,B,134,4084
qwen35_ce_online_think,R32,B,135,3856
qwen35_ce_online_think,R32,B,136,8192
qwen35_ce_online_think,R32,B,138,2826
qwen35_ce_online_think,R32,B,139,5001
qwen35_ce_online_think,R32,B,140,2940
qwen35_ce_online_think,R32,B,141,3365
qwen35_ce_online_think,R32,B,142,6236
qwen35_ce_online_think,R32,B,144,3297
qwen35_ce_online_think,R32,B,145,2803
qwen35_ce_online_think,R32,B,146,2619
qwen35_ce_online_think,R32,B,147,3171
qwen35_ce_online_think,R32,B,148,4690
qwen35_ce_online_think,R32,B,151,3481
qwen35_ce_online_think,R32,B,154,2970
qwen35_ce_online_think,R32,B,156,4353
qwen35_ce_online_think,R32,B,157,3916
qwen35_ce_online_think,R32,B,159,4076
qwen35_ce_online_think,R32,B,160,3176
qwen35_ce_online_think,R32,C,162,3899
qwen35_ce_online_think,R32,C,163,3990
qwen35_ce_online_think,R32,C,164,7813
qwen35_ce_online_think,R32,C,165,4839
qwen35_ce_online_think,R32,C,166,8192
qwen35_ce_online_think,R32,C,167,3406
qwen35_ce_online_think,R32,C,168,4244
qwen35_ce_online_think,R32,C,170,5461
qwen35_ce_online_think,R32,C,172,8192
qwen35_ce_online_think,R32,C,173,3350
qwen35_ce_online_think,R32,C,174,3784
qwen35_ce_online_think,R32,C,176,8192
qwen35_ce_online_think,R32,C,178,4307
qwen35_ce_online_think,R32,C,179,6834
qwen35_ce_online_think,R32,C,180,3090
qwen35_ce_online_think,R32,C,182,8192
qwen35_ce_online_think,R32,C,184,8192
qwen35_ce_online_think,R32,C,186,6673
qwen35_ce_online_think,R32,C,187,3925
qwen35_ce_online_think,R32,C,188,3968
qwen35_ce_online_think,R32,C,189,3567
qwen35_ce_online_think,R32,C,192,8192
qwen35_ce_online_think,R32,C,194,2469
qwen35_ce_online_think,R32,C,195,8192
qwen35_ce_online_think,R32,C,198,5198
qwen35_ce_online_think,R32,C,199,3473
qwen35_ce_online_think,R32,C,201,6368
qwen35_ce_online_think,R32,C,202,8192
qwen35_ce_online_think,R32,C,203,8192
qwen35_ce_online_think,R32,C,204,2494
qwen35_ce_online_think,R32,C,205,8192
qwen35_ce_online_think,R32,C,206,4366
qwen35_ce_online_think,R32,C,208,3605
qwen35_ce_online_think,R32,C,209,2538
qwen35_ce_online_think,R32,C,211,6157
qwen35_ce_online_think,R32,C,212,2535
qwen35_ce_online_think,R32,C,213,3597
qwen35_ce_online_think,R32,C,219,4210
qwen35_ce_online_think,R32,C,220,2828
qwen35_ce_online_think,R32,C,223,3269
qwen35_ce_online_think,R32,C,224,4080
qwen35_ce_online_think,R32,C,227,4115
qwen35_ce_online_think,R32,C,229,2842
qwen35_ce_online_think,R32,C,231,4402
qwen35_ce_online_think,R32,C,232,3909
qwen35_ce_online_think,R32,C,233,3339
qwen35_ce_online_think,R32,C,236,4396
qwen35_ce_online_think,R32,C,240,3204
qwen35_ce_online_think,R32,C,242,4914
qwen35_ce_online_think,R32,C,243,1858
qwen35_ce_online_think,R8,A,2,3561
qwen35_ce_online_think,R8,A,3,4398
qwen35_ce_online_think,R8,A,4,2718
qwen35_ce_online_think,R8,A,5,2930
qwen35_ce_online_think,R8,A,6,3110
qwen35_ce_online_think,R8,A,7,1957
qwen35_ce_online_think,R8,A,8,8192
qwen35_ce_online_think,R8,A,10,1688
qwen35_ce_online_think,R8,A,11,2415
qwen35_ce_online_think,R8,A,12,2676
qwen35_ce_online_think,R8,A,13,6141
qwen35_ce_online_think,R8,A,14,5594
qwen35_ce_online_think,R8,A,15,1995
qwen35_ce_online_think,R8,A,16,4728
qwen35_ce_online_think,R8,A,17,2339
qwen35_ce_online_think,R8,A,18,2483
qwen35_ce_online_think,R8,A,19,3493
qwen35_ce_online_think,R8,A,20,2114
qwen35_ce_online_think,R8,A,22,4548
qwen35_ce_online_think,R8,A,23,8192
qwen35_ce_online_think,R8,A,24,8192
qwen35_ce_online_think,R8,A,26,3114
qwen35_ce_online_think,R8,A,27,5665
qwen35_ce_online_think,R8,A,29,3740
qwen35_ce_online_think,R8,A,30,2441
qwen35_ce_online_think,R8,A,31,4226
qwen35_ce_online_think,R8,A,33,4967
qwen35_ce_online_think,R8,A,34,1696
qwen35_ce_online_think,R8,A,36,4491
qwen35_ce_online_think,R8,A,38,8192
qwen35_ce_online_think,R8,A,39,2932
qwen35_ce_online_think,R8,A,40,8192
qwen35_ce_online_think,R8,A,41,4320
qwen35_ce_online_think,R8,A,43,5571
qwen35_ce_online_think,R8,A,46,6178
qwen35_ce_online_think,R8,A,47,3543
qwen35_ce_online_think,R8,A,48,4703
qwen35_ce_online_think,R8,A,49,4008
qwen35_ce_online_think,R8,A,51,3165
qwen35_ce_online_think,R8,A,54,4761
qwen35_ce_online_think,R8,A,55,4130
qwen35_ce_online_think,R8,A,56,5267
qwen35_ce_online_think,R8,A,57,2872
qwen35_ce_online_think,R8,A,58,7216
qwen35_ce_online_think,R8,A,60,4052
qwen35_ce_online_think,R8,A,61,2766
qwen35_ce_online_think,R8,A,62,5671
